S.NO,Date,Entity,Code,Oil Consumption - EJ,Gas Consumption - EJ,Coal Consumption - EJ,Hydro Consumption - EJ,Nuclear Consumption - EJ,Annual CO2 emissions per unit energy (kg per kilowatt-hour)
2632,16-03-2017,India,IND,146.99525,2.3725218,413.40768,53.241536,0.0132838,0.249
2633,17-03-2017,India,IND,164.1498,2.6632721,412.41569,55.59855,0.6337317,0.251
2634,18-03-2017,India,IND,169.36036,3.5587828,419.28558,62.21538,1.7007466,0.244
2635,19-03-2017,India,IND,189.77104,3.9542031,433.82506,71.803031,1.5657092,0.249
2636,20-03-2017,India,IND,227.92901,4.7450437,460.84157,79.721129,2.0132838,0.229
2637,21-03-2017,India,IND,226.89162,6.3284712,436.80922,84.545644,3.6337317,0.239
2638,22-03-2017,India,IND,243.3326,6.7062241,442.87255,92.733817,2.7007466,0.243
2639,23-03-2017,India,IND,262.38346,7.3559121,467.6834,90.008518,2.5657092,0.244
2640,24-03-2017,India,IND,276.95929,7.3366621,461.44977,95.851952,5.4260454,0.247
2641,25-03-2017,India,IND,271.54317,8.3039753,520.85651,92.230496,4.9963812,0.24
2642,26-03-2017,India,IND,278.09305,10.6308,559.90665,110.19046,5.9539186,0.243
2643,27-03-2017,India,IND,293.25892,12.914354,583.03529,115.27277,7.377948,0.242
2644,28-03-2017,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
2645,29-03-2017,India,IND,342.374,15.404824,590.66458,156.04177,6.2853739,0.237
2646,30-03-2017,India,IND,369.47305,19.158577,627.49338,150.46841,6.5186202,0.235
2647,31-03-2017,India,IND,376.81647,11.33104,659.56551,154.00393,6.8009709,0.241
2648,01-04-2017,India,IND,405.6556,19.781797,742.143,164.11946,6.850075,0.235
2649,02-04-2017,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
2650,03-04-2017,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
2651,04-04-2017,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
2652,05-04-2017,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
2653,06-04-2017,India,IND,544.25989,60.400292,921.24079,146.02445,13.945673,0.253
2654,07-04-2017,India,IND,561.76722,69.577063,1011.6306,136.00714,14.78044,0.254
2655,08-04-2017,India,IND,616.50128,81.50495,1085.5582,151.7083,16.879666,0.252
2656,09-04-2017,India,IND,667.77317,96.904673,1179.942,176.0272,11.17127,0.253
2657,10-04-2017,India,IND,693.53732,115.92744,1276.0261,184.43644,17.763546,0.252
2658,11-04-2017,India,IND,704.79804,129.10812,1357.8787,205.33039,15.038248,0.255
2659,12-04-2017,India,IND,741.82693,144.34701,1438.2577,194.61334,17.788099,0.258
2660,13-04-2017,India,IND,749.62829,146.67096,1489.6265,196.47931,17.297054,0.26
2661,14-04-2017,India,IND,805.07007,158.5693,1537.2883,222.81159,13.736979,0.261
2662,15-04-2017,India,IND,897.83953,180.77843,1631.6147,210.89148,21.151756,0.258
2663,16-04-2017,India,IND,969.20807,197.31737,1678.483,191.82666,23.336905,0.269
2664,17-04-2017,India,IND,1036.2613,214.5265,1755.9248,195.03073,27.97727,0.265
2665,18-04-2017,India,IND,1109.9131,235.42893,1814.3417,232.31331,31.586459,0.255
2666,19-04-2017,India,IND,1211.4325,241.2338,1797.316,228.47088,35.355228,0.27
2667,20-04-2017,India,IND,1273.5222,253.62713,1911.7929,213.8623,43.801199,0.264
2668,21-04-2017,India,IND,1280.5434,254.27768,1927.7267,198.76482,52.127438,0.266
2669,22-04-2017,India,IND,1364.8846,265.54433,2013.4577,187.94582,53.063493,0.262
2670,23-04-2017,India,IND,1400.5102,284.26921,2108.8195,188.78785,49.424371,0.261
2671,24-04-2017,India,IND,1437.8411,306.69163,2243.5303,272.42251,57.540173,0.259
2672,25-04-2017,India,IND,1464.2461,343.25664,2456.1153,262.0476,47.683424,0.257
2673,26-04-2017,India,IND,1538.3931,358.7721,2550.4281,301.02141,47.128955,0.26
2674,27-04-2017,India,IND,1653.9789,388.10291,2791.5727,325.6913,47.365703,0.258
2675,28-04-2017,India,IND,1734.1092,399.87697,3015.3202,304.01784,40.205375,0.263
2676,29-04-2017,India,IND,1825.0987,491.08124,3266.0752,278.97344,44.11655,0.269
2677,30-04-2017,India,IND,1866.3136,589.61669,3377.142,283.53545,60.183463,0.267
2678,01-05-2017,India,IND,1953.5029,602.85925,3542.8437,341.3079,83.506476,0.268
2679,02-05-2017,India,IND,2069.5759,556.99136,3837.7606,298.21211,85.359927,0.281
2680,03-05-2017,India,IND,2083.451,490.19341,4102.856,337.9086,85.27718,0.281
2681,04-05-2017,India,IND,2144.1227,485.01605,4507.1405,353.73336,88.272163,0.282
2682,05-05-2017,India,IND,2316.8021,478.06875,4597.0264,337.17335,96.908982,0.283
2683,06-05-2017,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
2684,07-05-2017,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
2685,08-05-2017,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
2686,09-05-2017,India,IND,2843.93,596.80896,5172.2228,400.76976,111.83318,0.277
2687,10-05-2017,India,IND,146.99525,2.3725218,413.40768,53.241536,0.0132838,0.249
2688,11-05-2017,India,IND,164.1498,2.6632721,412.41569,55.59855,0.6337317,0.251
2689,12-05-2017,India,IND,169.36036,3.5587828,419.28558,62.21538,1.7007466,0.244
2690,13-05-2017,India,IND,189.77104,3.9542031,433.82506,71.803031,1.5657092,0.249
2691,14-05-2017,India,IND,227.92901,4.7450437,460.84157,79.721129,2.0132838,0.229
2692,15-05-2017,India,IND,226.89162,6.3284712,436.80922,84.545644,3.6337317,0.239
2693,16-05-2017,India,IND,243.3326,6.7062241,442.87255,92.733817,2.7007466,0.243
2694,17-05-2017,India,IND,262.38346,7.3559121,467.6834,90.008518,2.5657092,0.244
2695,18-05-2017,India,IND,276.95929,7.3366621,461.44977,95.851952,5.4260454,0.247
2696,19-05-2017,India,IND,271.54317,8.3039753,520.85651,92.230496,4.9963812,0.24
2697,20-05-2017,India,IND,278.09305,10.6308,559.90665,110.19046,5.9539186,0.243
2698,21-05-2017,India,IND,293.25892,12.914354,583.03529,115.27277,7.377948,0.242
2699,22-05-2017,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
2700,23-05-2017,India,IND,342.374,15.404824,590.66458,156.04177,6.2853739,0.237
2701,24-05-2017,India,IND,369.47305,19.158577,627.49338,150.46841,6.5186202,0.235
2702,25-05-2017,India,IND,376.81647,11.33104,659.56551,154.00393,6.8009709,0.241
2703,26-05-2017,India,IND,405.6556,19.781797,742.143,164.11946,6.850075,0.235
2704,27-05-2017,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
2705,28-05-2017,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
2706,29-05-2017,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
2707,30-05-2017,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
2708,31-05-2017,India,IND,544.25989,60.400292,921.24079,146.02445,13.945673,0.253
2709,01-06-2017,India,IND,561.76722,69.577063,1011.6306,136.00714,14.78044,0.254
2710,02-06-2017,India,IND,616.50128,81.50495,1085.5582,151.7083,16.879666,0.252
2711,03-06-2017,India,IND,667.77317,96.904673,1179.942,176.0272,11.17127,0.253
2712,04-06-2017,India,IND,693.53732,115.92744,1276.0261,184.43644,17.763546,0.252
2713,05-06-2017,India,IND,704.79804,129.10812,1357.8787,205.33039,15.038248,0.255
2714,06-06-2017,India,IND,741.82693,144.34701,1438.2577,194.61334,17.788099,0.258
2715,07-06-2017,India,IND,749.62829,146.67096,1489.6265,196.47931,17.297054,0.26
2716,08-06-2017,India,IND,805.07007,158.5693,1537.2883,222.81159,13.736979,0.261
2717,09-06-2017,India,IND,897.83953,180.77843,1631.6147,210.89148,21.151756,0.258
2718,10-06-2017,India,IND,969.20807,197.31737,1678.483,191.82666,23.336905,0.269
2719,11-06-2017,India,IND,1036.2613,214.5265,1755.9248,195.03073,27.97727,0.265
2720,12-06-2017,India,IND,1109.9131,235.42893,1814.3417,232.31331,31.586459,0.255
2721,13-06-2017,India,IND,1211.4325,241.2338,1797.316,228.47088,35.355228,0.27
2722,14-06-2017,India,IND,1273.5222,253.62713,1911.7929,213.8623,43.801199,0.264
2723,15-06-2017,India,IND,1280.5434,254.27768,1927.7267,198.76482,52.127438,0.266
2724,16-06-2017,India,IND,1364.8846,265.54433,2013.4577,187.94582,53.063493,0.262
2725,17-06-2017,India,IND,1400.5102,284.26921,2108.8195,188.78785,49.424371,0.261
2726,18-06-2017,India,IND,1437.8411,306.69163,2243.5303,272.42251,57.540173,0.259
2727,19-06-2017,India,IND,1464.2461,343.25664,2456.1153,262.0476,47.683424,0.257
2728,20-06-2017,India,IND,1538.3931,358.7721,2550.4281,301.02141,47.128955,0.26
2729,21-06-2017,India,IND,1653.9789,388.10291,2791.5727,325.6913,47.365703,0.258
2730,22-06-2017,India,IND,1734.1092,399.87697,3015.3202,304.01784,40.205375,0.263
2731,23-06-2017,India,IND,1825.0987,491.08124,3266.0752,278.97344,44.11655,0.269
2732,24-06-2017,India,IND,1866.3136,589.61669,3377.142,283.53545,60.183463,0.267
2733,25-06-2017,India,IND,1953.5029,602.85925,3542.8437,341.3079,83.506476,0.268
2734,26-06-2017,India,IND,2069.5759,556.99136,3837.7606,298.21211,85.359927,0.281
2735,27-06-2017,India,IND,2083.451,490.19341,4102.856,337.9086,85.27718,0.281
2736,28-06-2017,India,IND,2144.1227,485.01605,4507.1405,353.73336,88.272163,0.282
2737,29-06-2017,India,IND,2316.8021,478.06875,4597.0264,337.17335,96.908982,0.283
2738,30-06-2017,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
2739,01-07-2017,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
2740,02-07-2017,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
2741,03-07-2017,India,IND,2843.93,596.80896,5172.2228,400.76976,111.83318,0.277
2742,04-07-2017,India,IND,146.99525,2.3725218,413.40768,53.241536,0.0132838,0.249
2743,05-07-2017,India,IND,164.1498,2.6632721,412.41569,55.59855,0.6337317,0.251
2744,06-07-2017,India,IND,169.36036,3.5587828,419.28558,62.21538,1.7007466,0.244
2745,07-07-2017,India,IND,189.77104,3.9542031,433.82506,71.803031,1.5657092,0.249
2746,08-07-2017,India,IND,227.92901,4.7450437,460.84157,79.721129,2.0132838,0.229
2747,09-07-2017,India,IND,226.89162,6.3284712,436.80922,84.545644,3.6337317,0.239
2748,10-07-2017,India,IND,243.3326,6.7062241,442.87255,92.733817,2.7007466,0.243
2749,11-07-2017,India,IND,262.38346,7.3559121,467.6834,90.008518,2.5657092,0.244
2750,12-07-2017,India,IND,276.95929,7.3366621,461.44977,95.851952,5.4260454,0.247
2751,13-07-2017,India,IND,271.54317,8.3039753,520.85651,92.230496,4.9963812,0.24
2752,14-07-2017,India,IND,278.09305,10.6308,559.90665,110.19046,5.9539186,0.243
2753,15-07-2017,India,IND,293.25892,12.914354,583.03529,115.27277,7.377948,0.242
2754,16-07-2017,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
2755,17-07-2017,India,IND,342.374,15.404824,590.66458,156.04177,6.2853739,0.237
2756,18-07-2017,India,IND,369.47305,19.158577,627.49338,150.46841,6.5186202,0.235
2757,19-07-2017,India,IND,376.81647,11.33104,659.56551,154.00393,6.8009709,0.241
2758,20-07-2017,India,IND,405.6556,19.781797,742.143,164.11946,6.850075,0.235
2759,21-07-2017,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
2760,22-07-2017,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
2761,23-07-2017,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
2762,24-07-2017,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
2763,25-07-2017,India,IND,544.25989,60.400292,921.24079,146.02445,13.945673,0.253
2764,26-07-2017,India,IND,561.76722,69.577063,1011.6306,136.00714,14.78044,0.254
2765,27-07-2017,India,IND,616.50128,81.50495,1085.5582,151.7083,16.879666,0.252
2766,28-07-2017,India,IND,667.77317,96.904673,1179.942,176.0272,11.17127,0.253
2767,29-07-2017,India,IND,693.53732,115.92744,1276.0261,184.43644,17.763546,0.252
2768,30-07-2017,India,IND,704.79804,129.10812,1357.8787,205.33039,15.038248,0.255
2769,31-07-2017,India,IND,741.82693,144.34701,1438.2577,194.61334,17.788099,0.258
2770,01-08-2017,India,IND,749.62829,146.67096,1489.6265,196.47931,17.297054,0.26
2771,02-08-2017,India,IND,805.07007,158.5693,1537.2883,222.81159,13.736979,0.261
2772,03-08-2017,India,IND,897.83953,180.77843,1631.6147,210.89148,21.151756,0.258
2773,04-08-2017,India,IND,969.20807,197.31737,1678.483,191.82666,23.336905,0.269
2774,05-08-2017,India,IND,1036.2613,214.5265,1755.9248,195.03073,27.97727,0.265
2775,06-08-2017,India,IND,1109.9131,235.42893,1814.3417,232.31331,31.586459,0.255
2776,07-08-2017,India,IND,1211.4325,241.2338,1797.316,228.47088,35.355228,0.27
2777,08-08-2017,India,IND,1273.5222,253.62713,1911.7929,213.8623,43.801199,0.264
2778,09-08-2017,India,IND,1280.5434,254.27768,1927.7267,198.76482,52.127438,0.266
2779,10-08-2017,India,IND,1364.8846,265.54433,2013.4577,187.94582,53.063493,0.262
2780,11-08-2017,India,IND,1400.5102,284.26921,2108.8195,188.78785,49.424371,0.261
2781,12-08-2017,India,IND,1437.8411,306.69163,2243.5303,272.42251,57.540173,0.259
2782,13-08-2017,India,IND,1464.2461,343.25664,2456.1153,262.0476,47.683424,0.257
2783,14-08-2017,India,IND,1538.3931,358.7721,2550.4281,301.02141,47.128955,0.26
2784,15-08-2017,India,IND,1653.9789,388.10291,2791.5727,325.6913,47.365703,0.258
2785,16-08-2017,India,IND,1734.1092,399.87697,3015.3202,304.01784,40.205375,0.263
2786,17-08-2017,India,IND,1825.0987,491.08124,3266.0752,278.97344,44.11655,0.269
2787,18-08-2017,India,IND,1866.3136,589.61669,3377.142,283.53545,60.183463,0.267
2788,19-08-2017,India,IND,1953.5029,602.85925,3542.8437,341.3079,83.506476,0.268
2789,20-08-2017,India,IND,2069.5759,556.99136,3837.7606,298.21211,85.359927,0.281
2790,21-08-2017,India,IND,2083.451,490.19341,4102.856,337.9086,85.27718,0.281
2791,22-08-2017,India,IND,2144.1227,485.01605,4507.1405,353.73336,88.272163,0.282
2792,23-08-2017,India,IND,2316.8021,478.06875,4597.0264,337.17335,96.908982,0.283
2793,24-08-2017,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
2794,25-08-2017,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
2795,26-08-2017,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
2796,27-08-2017,India,IND,2843.93,596.80896,5172.2228,400.76976,111.83318,0.277
2797,28-08-2017,India,IND,146.99525,2.3725218,413.40768,53.241536,0.0132838,0.249
2798,29-08-2017,India,IND,164.1498,2.6632721,412.41569,55.59855,0.6337317,0.251
2799,30-08-2017,India,IND,169.36036,3.5587828,419.28558,62.21538,1.7007466,0.244
2800,31-08-2017,India,IND,189.77104,3.9542031,433.82506,71.803031,1.5657092,0.249
2801,01-09-2017,India,IND,227.92901,4.7450437,460.84157,79.721129,2.0132838,0.229
2802,02-09-2017,India,IND,226.89162,6.3284712,436.80922,84.545644,3.6337317,0.239
2803,03-09-2017,India,IND,243.3326,6.7062241,442.87255,92.733817,2.7007466,0.243
2804,04-09-2017,India,IND,262.38346,7.3559121,467.6834,90.008518,2.5657092,0.244
2805,05-09-2017,India,IND,276.95929,7.3366621,461.44977,95.851952,5.4260454,0.247
2806,06-09-2017,India,IND,271.54317,8.3039753,520.85651,92.230496,4.9963812,0.24
2807,07-09-2017,India,IND,278.09305,10.6308,559.90665,110.19046,5.9539186,0.243
2808,08-09-2017,India,IND,293.25892,12.914354,583.03529,115.27277,7.377948,0.242
2809,09-09-2017,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
2810,10-09-2017,India,IND,342.374,15.404824,590.66458,156.04177,6.2853739,0.237
2811,11-09-2017,India,IND,369.47305,19.158577,627.49338,150.46841,6.5186202,0.235
2812,12-09-2017,India,IND,376.81647,11.33104,659.56551,154.00393,6.8009709,0.241
2813,13-09-2017,India,IND,405.6556,19.781797,742.143,164.11946,6.850075,0.235
2814,14-09-2017,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
2815,15-09-2017,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
2816,16-09-2017,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
2817,17-09-2017,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
2818,18-09-2017,India,IND,544.25989,60.400292,921.24079,146.02445,13.945673,0.253
2819,19-09-2017,India,IND,561.76722,69.577063,1011.6306,136.00714,14.78044,0.254
2820,20-09-2017,India,IND,616.50128,81.50495,1085.5582,151.7083,16.879666,0.252
2821,21-09-2017,India,IND,667.77317,96.904673,1179.942,176.0272,11.17127,0.253
2822,22-09-2017,India,IND,693.53732,115.92744,1276.0261,184.43644,17.763546,0.252
2823,23-09-2017,India,IND,704.79804,129.10812,1357.8787,205.33039,15.038248,0.255
2824,24-09-2017,India,IND,741.82693,144.34701,1438.2577,194.61334,17.788099,0.258
2825,25-09-2017,India,IND,749.62829,146.67096,1489.6265,196.47931,17.297054,0.26
2826,26-09-2017,India,IND,805.07007,158.5693,1537.2883,222.81159,13.736979,0.261
2827,27-09-2017,India,IND,897.83953,180.77843,1631.6147,210.89148,21.151756,0.258
2828,28-09-2017,India,IND,969.20807,197.31737,1678.483,191.82666,23.336905,0.269
2829,29-09-2017,India,IND,1036.2613,214.5265,1755.9248,195.03073,27.97727,0.265
2830,30-09-2017,India,IND,1109.9131,235.42893,1814.3417,232.31331,31.586459,0.255
2831,01-10-2017,India,IND,1211.4325,241.2338,1797.316,228.47088,35.355228,0.27
2832,02-10-2017,India,IND,1273.5222,253.62713,1911.7929,213.8623,43.801199,0.264
2833,03-10-2017,India,IND,1280.5434,254.27768,1927.7267,198.76482,52.127438,0.266
2834,04-10-2017,India,IND,1364.8846,265.54433,2013.4577,187.94582,53.063493,0.262
2835,05-10-2017,India,IND,1400.5102,284.26921,2108.8195,188.78785,49.424371,0.261
2836,06-10-2017,India,IND,1437.8411,306.69163,2243.5303,272.42251,57.540173,0.259
2837,07-10-2017,India,IND,1464.2461,343.25664,2456.1153,262.0476,47.683424,0.257
2838,08-10-2017,India,IND,1538.3931,358.7721,2550.4281,301.02141,47.128955,0.26
2839,09-10-2017,India,IND,1653.9789,388.10291,2791.5727,325.6913,47.365703,0.258
2840,10-10-2017,India,IND,1734.1092,399.87697,3015.3202,304.01784,40.205375,0.263
2841,11-10-2017,India,IND,1825.0987,491.08124,3266.0752,278.97344,44.11655,0.269
2842,12-10-2017,India,IND,1866.3136,589.61669,3377.142,283.53545,60.183463,0.267
2843,13-10-2017,India,IND,1953.5029,602.85925,3542.8437,341.3079,83.506476,0.268
2844,14-10-2017,India,IND,2069.5759,556.99136,3837.7606,298.21211,85.359927,0.281
2845,15-10-2017,India,IND,2083.451,490.19341,4102.856,337.9086,85.27718,0.281
2846,16-10-2017,India,IND,2144.1227,485.01605,4507.1405,353.73336,88.272163,0.282
2847,17-10-2017,India,IND,2316.8021,478.06875,4597.0264,337.17335,96.908982,0.283
2848,18-10-2017,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
2849,19-10-2017,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
2850,20-10-2017,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
2851,21-10-2017,India,IND,2843.93,596.80896,5172.2228,400.76976,111.83318,0.277
2852,22-10-2017,India,IND,146.99525,2.3725218,413.40768,53.241536,0.0132838,0.249
2853,23-10-2017,India,IND,164.1498,2.6632721,412.41569,55.59855,0.6337317,0.251
2854,24-10-2017,India,IND,169.36036,3.5587828,419.28558,62.21538,1.7007466,0.244
2855,25-10-2017,India,IND,189.77104,3.9542031,433.82506,71.803031,1.5657092,0.249
2856,26-10-2017,India,IND,227.92901,4.7450437,460.84157,79.721129,2.0132838,0.229
2857,27-10-2017,India,IND,226.89162,6.3284712,436.80922,84.545644,3.6337317,0.239
2858,28-10-2017,India,IND,243.3326,6.7062241,442.87255,92.733817,2.7007466,0.243
2859,29-10-2017,India,IND,262.38346,7.3559121,467.6834,90.008518,2.5657092,0.244
2860,30-10-2017,India,IND,276.95929,7.3366621,461.44977,95.851952,5.4260454,0.247
2861,31-10-2017,India,IND,271.54317,8.3039753,520.85651,92.230496,4.9963812,0.24
2862,01-11-2017,India,IND,278.09305,10.6308,559.90665,110.19046,5.9539186,0.243
2863,02-11-2017,India,IND,293.25892,12.914354,583.03529,115.27277,7.377948,0.242
2864,03-11-2017,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
2865,04-11-2017,India,IND,342.374,15.404824,590.66458,156.04177,6.2853739,0.237
2866,05-11-2017,India,IND,369.47305,19.158577,627.49338,150.46841,6.5186202,0.235
2867,06-11-2017,India,IND,376.81647,11.33104,659.56551,154.00393,6.8009709,0.241
2868,07-11-2017,India,IND,405.6556,19.781797,742.143,164.11946,6.850075,0.235
2869,08-11-2017,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
2870,09-11-2017,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
2871,10-11-2017,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
2872,11-11-2017,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
2873,12-11-2017,India,IND,544.25989,60.400292,921.24079,146.02445,13.945673,0.253
2874,13-11-2017,India,IND,561.76722,69.577063,1011.6306,136.00714,14.78044,0.254
2875,14-11-2017,India,IND,616.50128,81.50495,1085.5582,151.7083,16.879666,0.252
2876,15-11-2017,India,IND,667.77317,96.904673,1179.942,176.0272,11.17127,0.253
2877,16-11-2017,India,IND,693.53732,115.92744,1276.0261,184.43644,17.763546,0.252
2878,17-11-2017,India,IND,704.79804,129.10812,1357.8787,205.33039,15.038248,0.255
2879,18-11-2017,India,IND,741.82693,144.34701,1438.2577,194.61334,17.788099,0.258
2880,19-11-2017,India,IND,749.62829,146.67096,1489.6265,196.47931,17.297054,0.26
2881,20-11-2017,India,IND,805.07007,158.5693,1537.2883,222.81159,13.736979,0.261
2882,21-11-2017,India,IND,897.83953,180.77843,1631.6147,210.89148,21.151756,0.258
2883,22-11-2017,India,IND,969.20807,197.31737,1678.483,191.82666,23.336905,0.269
2884,23-11-2017,India,IND,1036.2613,214.5265,1755.9248,195.03073,27.97727,0.265
2885,24-11-2017,India,IND,1109.9131,235.42893,1814.3417,232.31331,31.586459,0.255
2886,25-11-2017,India,IND,1211.4325,241.2338,1797.316,228.47088,35.355228,0.27
2887,26-11-2017,India,IND,1273.5222,253.62713,1911.7929,213.8623,43.801199,0.264
2888,27-11-2017,India,IND,1280.5434,254.27768,1927.7267,198.76482,52.127438,0.266
2889,28-11-2017,India,IND,1364.8846,265.54433,2013.4577,187.94582,53.063493,0.262
2890,29-11-2017,India,IND,1400.5102,284.26921,2108.8195,188.78785,49.424371,0.261
2891,30-11-2017,India,IND,1437.8411,306.69163,2243.5303,272.42251,57.540173,0.259
2892,01-12-2017,India,IND,1464.2461,343.25664,2456.1153,262.0476,47.683424,0.257
2893,02-12-2017,India,IND,1538.3931,358.7721,2550.4281,301.02141,47.128955,0.26
2894,03-12-2017,India,IND,1653.9789,388.10291,2791.5727,325.6913,47.365703,0.258
2895,04-12-2017,India,IND,1734.1092,399.87697,3015.3202,304.01784,40.205375,0.263
2896,05-12-2017,India,IND,1825.0987,491.08124,3266.0752,278.97344,44.11655,0.269
2897,06-12-2017,India,IND,1866.3136,589.61669,3377.142,283.53545,60.183463,0.267
2898,07-12-2017,India,IND,1953.5029,602.85925,3542.8437,341.3079,83.506476,0.268
2899,08-12-2017,India,IND,2069.5759,556.99136,3837.7606,298.21211,85.359927,0.281
2900,09-12-2017,India,IND,2083.451,490.19341,4102.856,337.9086,85.27718,0.281
2901,10-12-2017,India,IND,2144.1227,485.01605,4507.1405,353.73336,88.272163,0.282
2902,11-12-2017,India,IND,2316.8021,478.06875,4597.0264,337.17335,96.908982,0.283
2903,12-12-2017,India,IND,2540.9752,507.91022,4682.3628,322.85342,95.304591,0.285
2904,13-12-2017,India,IND,2635.2339,537.35587,4849.1729,339.6252,93.536199,0.279
2905,14-12-2017,India,IND,2763.984,580.914,5154.9107,347.03921,97.05591,0.281
2906,15-12-2017,India,IND,2843.93,596.80896,5172.2228,400.76976,111.83318,0.277
2907,16-12-2017,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
2908,17-12-2017,India,IND,146.99525,2.3725218,413.40768,53.241536,0.0132838,0.249
2909,18-12-2017,India,IND,164.1498,2.6632721,412.41569,55.59855,0.6337317,0.251
2910,19-12-2017,India,IND,169.36036,3.5587828,419.28558,62.21538,1.7007466,0.244
2911,20-12-2017,India,IND,189.77104,3.9542031,433.82506,71.803031,1.5657092,0.249
2912,21-12-2017,India,IND,227.92901,4.7450437,460.84157,79.721129,2.0132838,0.229
2913,22-12-2017,India,IND,226.89162,6.3284712,436.80922,84.545644,3.6337317,0.239
2914,23-12-2017,India,IND,243.3326,6.7062241,442.87255,92.733817,2.7007466,0.243
2915,24-12-2017,India,IND,262.38346,7.3559121,467.6834,90.008518,2.5657092,0.244
2916,25-12-2017,India,IND,276.95929,7.3366621,461.44977,95.851952,5.4260454,0.247
2917,26-12-2017,India,IND,271.54317,8.3039753,520.85651,92.230496,4.9963812,0.24
2918,27-12-2017,India,IND,278.09305,10.6308,559.90665,110.19046,5.9539186,0.243
2919,28-12-2017,India,IND,293.25892,12.914354,583.03529,115.27277,7.377948,0.242
2920,29-12-2017,India,IND,315.04428,13.792636,610.34665,125.76885,5.1436946,0.242
2921,30-12-2017,India,IND,342.374,15.404824,590.66458,156.04177,6.2853739,0.237
2922,31-12-2017,India,IND,369.47305,19.158577,627.49338,150.46841,6.5186202,0.235
2923,01-01-2018,India,IND,376.81647,11.33104,659.56551,154.00393,6.8009709,0.241
2924,02-01-2018,India,IND,405.6556,19.781797,742.143,164.11946,6.850075,0.235
2925,03-01-2018,India,IND,422.65667,25.934583,733.90461,138.49919,5.990747,0.245
2926,04-01-2018,India,IND,444.3533,30.857774,779.04867,133.45371,8.5441801,0.252
2927,05-01-2018,India,IND,477.06741,35.340622,818.31148,149.118,11.220374,0.242
2928,06-01-2018,India,IND,517.6362,43.228315,857.39776,143.92524,12.521643,0.252
2929,07-01-2018,India,IND,544.25989,60.400292,921.24079,146.02445,13.945673,0.253
2930,08-01-2018,India,IND,561.76722,69.577063,1011.6306,136.00714,14.78044,0.254
2931,09-01-2018,India,IND,616.50128,81.50495,1085.5582,151.7083,16.879666,0.252
2932,10-01-2018,India,IND,667.77317,96.904673,1179.942,176.0272,11.17127,0.253
2933,11-01-2018,India,IND,693.53732,115.92744,1276.0261,184.43644,17.763546,0.252
2934,12-01-2018,India,IND,704.79804,129.10812,1357.8787,205.33039,15.038248,0.255
2935,13-01-2018,India,IND,741.82693,144.34701,1438.2577,194.61334,17.788099,0.258
2936,14-01-2018,India,IND,749.62829,146.67096,1489.6265,196.47931,17.297054,0.26
2937,15-01-2018,India,IND,805.07007,158.5693,1537.2883,222.81159,13.736979,0.261
2938,16-01-2018,India,IND,897.83953,180.77843,1631.6147,210.89148,21.151756,0.258
